"¿Qué patrón arquitectónico propone un componente del lado del servidor para cada aplicación de front-end, mejorando así la experiencia del usuario?",El patrón Back-End for Front-End (BFF).
El patrón Back-End for Front-End (BFF) es una variante del patrón _____ _____.,API Gateway.
¿Cuál es uno de los objetivos principales del patrón BFF en cuanto a la obtención de datos?,Evitar la sobrecarga de obtención de datos (over-fetching) y el exceso de solicitudes (over-requesting) en el lado del cliente.
"En una arquitectura BFF, el equipo responsable de la interfaz de usuario también debería supervisar el _____.",BFF.
¿Bajo qué circunstancia principal se debe evitar el uso del patrón BFF?,Cuando se tiene una única interfaz para comunicarse con los servicios de back-end.
¿Qué beneficio de seguridad clave ofrece la capa BFF?,Puede ocultar información sensible de los servicios de back-end antes de enviar la respuesta a los clientes.
¿Qué protocolo de API puede lograr una latencia hasta 10 veces menor que REST en cargas de trabajo de IA en producción?,gRPC.
"¿Para qué escenario es ideal GraphQL, especialmente en aplicaciones de IA?","Para la agregación de datos complejos, como en paneles de control de Machine Learning."
"¿Por qué REST sigue siendo una opción viable para APIs públicas a gran escala, como las de OpenAI?","Por su amplio soporte en el ecosistema y ciclos de desarrollo más rápidos, no por limitaciones del protocolo."
"En GraphQL, ¿qué funcionalidad se debe deshabilitar en producción para evitar la exposición de esquemas sensibles?",La introspección.
"¿Qué estándar de autenticación es agnóstico al protocolo y se recomienda para REST, GraphQL y gRPC?",OAuth 2.0.
"En la arquitectura de RabbitMQ, los _____ reciben mensajes de los productores y los enrutan según reglas y atributos.",Exchanges (Intercambios).
"En RabbitMQ, las colas (queues) almacenan mensajes hasta que son consumidos y están conectadas a los exchanges mediante _____.",Bindings (Enlaces).
"Entre Kafka y RabbitMQ, ¿cuál ofrece un rendimiento (throughput) significativamente mayor, capaz de manejar millones de mensajes por segundo?",Apache Kafka.
¿En qué condición RabbitMQ puede lograr una latencia de extremo a extremo más baja que Kafka?,Únicamente con volúmenes de mensajes (throughput) significativamente más bajos.
¿Qué sistema es más adecuado para el procesamiento y análisis de datos en tiempo real y la agregación de logs a gran escala?,Apache Kafka.
"El costo por byte escrito tiende a ser menor en Kafka debido a su diseño eficiente, lo que lo convierte en una opción más _____.",rentable (cost-efficient).
"Según el Richardson Maturity Model, el Nivel 3, el más alto de madurez para una API REST, se conoce como _____.",Hypermedia Controls (HATEOAS).
"Una API REST en el Nivel 0 del Richardson Maturity Model utiliza HTTP meramente como transporte para llamadas a procedimientos remotos, un estilo conocido como _____.",The Swamp of POX (Plain Old XML/JSON).
"¿Qué nivel del Richardson Maturity Model introduce el uso correcto de los verbos HTTP (GET, POST, PUT, DELETE) y los códigos de estado?",Nivel 2: HTTP Verbs.
¿Qué herramienta de código abierto es un estándar de facto para implementar Change Data Capture (CDC) basado en logs de transacciones?,Debezium.
"El método más eficiente de Change Data Capture (CDC), que lee directamente los logs de transacciones de la base de datos, se conoce como CDC _____.",basado en logs (log-based).
¿Qué protocolo de mensajería es extremadamente ligero (encabezado de 2 bytes) y está optimizado para dispositivos IoT en redes poco fiables?,MQTT (Message Queuing Telemetry Transport).
"Para asegurar la fiabilidad en la recepción de webhooks, ¿qué propiedad debe tener un consumidor para manejar reintentos y mensajes duplicados sin problemas?",Idempotencia.
"La práctica recomendada para procesar un webhook es: verificar la firma, _____ el mensaje para procesamiento asíncrono y devolver inmediatamente una respuesta 2xx.",encolar (enqueue).
