¿Cuál es la función principal de la plataforma Apache Kafka según el repositorio oficial?,"Funcionar como una plataforma de streaming distribuida que permite publicar, suscribir, almacenar y procesar flujos de eventos."
¿Qué componente de Kafka se encarga de la comunicación de red del lado del cliente y del seguimiento de solicitudes?,"El componente NetworkClient gestiona las conexiones, las solicitudes de tipo ClientRequest y las respuestas ClientResponse."
"En el contexto de la identificación de componentes, ¿qué estructura representa una instantánea inmutable de nodos, temas y particiones?",La clase Cluster proporciona una visión inmutable de la topología actual del clúster de Kafka.
¿Qué identificador de 128 bits se utiliza para garantizar la unicidad de las referencias a temas en el sistema?,La clase Uuid proporciona identificadores universalmente únicos de 128 bits para metadatos como los IDs de temas.
¿Cómo se define una TopicPartition en las estructuras de datos fundamentales de Kafka?,Es una pareja que vincula el nombre de un tema (topic) con un número de partición específico.
Cloze: La interfaz administrativa de Kafka para realizar tareas de gestión de forma asíncrona y no bloqueante es ____.,Admin
"¿Qué clase centraliza la configuración del cliente administrativo, incluyendo parámetros de red y seguridad?",AdminClientConfig define y valida todos los ajustes necesarios para el funcionamiento del AdminClient.
¿Qué mecanismo utiliza Kafka para permitir que los componentes reaccionen a cambios de configuración dinámicos sin reiniciar?,La interfaz Reconfigurable permite a los componentes validar y aplicar cambios de configuración en tiempo de ejecución.
¿Qué funcionalidad permite el uso de clases ConfigProvider en el sistema de configuración de Kafka?,Permiten recuperar valores de configuración desde fuentes externas como variables de entorno o archivos de propiedades.
¿Cuál es la jerarquía base para todas las excepciones de la API pública en Kafka?,La mayoría de las excepciones de la API pública extienden la clase ApiException.
Concepto: RetriableException,Definición: Categoría de excepciones que indica errores transitorios los cuales podrían resolverse si la operación se reintenta tras un retardo.
¿Qué interfaz en el lado del servidor gestiona las Listas de Control de Acceso (ACL) y la lógica de autorización personalizada?,La interfaz Authorizer define los métodos para gestionar ACLs y aplicar políticas de autorización de acceso.
¿Qué política permite validar y aplicar reglas personalizadas durante la creación de temas en el broker?,La interfaz CreateTopicPolicy permite imponer restricciones operativas u organizativas en la creación de nuevos temas.
"¿Qué componente rastrea el ciclo de vida de las conexiones a cada nodo, aplicando retrocesos exponenciales en caso de desconexión?",ClusterConnectionStates gestiona el estado de conexión a los nodos y controla los reintentos de conexión.
¿Para qué sirve la clase ApiVersions en la comunicación entre clientes y brokers?,Gestiona las versiones de la API soportadas por los nodos para asegurar la compatibilidad entre clientes y brokers.
¿Qué optimización permite el FetchSessionHandler para las lecturas con gran abanico (fan-out)?,Gestiona sesiones de recuperación que permiten realizar peticiones de fetch incrementales para reducir la transferencia de datos redundantes.
¿Qué anotación se utiliza para indicar que una API no ofrece garantías de compatibilidad entre versiones?,La anotación Unstable se utiliza para marcar componentes de la API cuya compatibilidad futura no está garantizada.
¿Qué estructura de datos asocia un permiso a un principal en un recurso específico de Kafka?,La clase AclBinding vincula un patrón de recurso con una entrada de control de acceso (AccessControlEntry).
¿Cómo gestiona Kafka la transferencia eficiente de datos a través de diferentes algoritmos de compresión?,"Mediante la interfaz Compression, que abstrae algoritmos como GZIP, Snappy, LZ4 y ZSTD."
¿Qué permiten los encabezados (headers) de mensaje en los registros de Kafka?,Permiten adjuntar metadatos de aplicación definidos por el usuario en pares clave-valor a cada registro individual.
¿Cuál es el punto de entrada principal para inicializar y arrancar un servidor de Kafka?,El objeto Kafka en el núcleo del servidor es el encargado de parsear argumentos e iniciar el ciclo de vida del broker.
¿Qué componente desacopla la E/S de red del procesamiento lógico de las solicitudes en el servidor?,El RequestChannel actúa como intermediario gestionando colas de peticiones y respuestas entre hilos de red y procesadores.
¿Qué protocolo utiliza Kafka para la gestión de metadatos en despliegues que no dependen de ZooKeeper?,Kafka utiliza el protocolo de consenso KRaft (Raft Consensus Protocol) para la gestión robusta de metadatos.
¿Cuál es la función del KafkaMetadataLog en la implementación de KRaft?,"Gestiona el registro de metadatos replicado, encargándose de añadir registros, gestionar el límite superior (High Watermark) y realizar truncamientos."
¿Qué clase encapsula todo el estado y la lógica de negocio de una partición de tema en el broker?,"La clase Partition gestiona el estado de una partición individual, incluyendo la gestión del líder y de las réplicas sincronizadas (ISR)."
¿Qué significa el término 'High Watermark' (HW) en el contexto de la replicación de Kafka?,Es el desplazamiento (offset) más alto que ha sido replicado con éxito a la mayoría del quorum de réplicas.
¿Qué objeto rastrea si una réplica está lo suficientemente actualizada para pertenecer al conjunto ISR?,La clase Replica rastrea el estado de recuperación (fetch) y calcula el tiempo de última sincronización para determinar su elegibilidad en el ISR.
"¿Qué componente del servidor se encarga de la persistencia física, recuperación y mantenimiento de los registros en disco?","El LogManager supervisa el ciclo de vida completo de los UnifiedLog, incluyendo la creación, carga y borrado de segmentos."
Cloze: El archivo ____ permite al broker evitar procesos de recuperación costosos al iniciar tras un apagado controlado.,.kafka_cleanshutdown
¿Qué componente coordina el estado de las transacciones atómicas que involucran múltiples particiones de temas?,El TransactionCoordinator gestiona el ciclo de vida de las transacciones y coordina la escritura de marcadores de transacción.
¿Qué función cumple el TransactionStateManager dentro de la arquitectura de transacciones?,Se encarga de almacenar y gestionar de forma persistente los metadatos de estado asociados a cada ID transaccional.
¿Qué mecanismo se utiliza para liberar registros adquiridos por un consumidor compartido si no se confirman a tiempo?,El AcquisitionLockTimeoutHandler libera los registros cuyo bloqueo de adquisición ha expirado para que puedan ser reasignados.
¿Cuál es el propósito fundamental del marco de trabajo Kafka Connect?,Facilitar el movimiento de datos entre Kafka y otros sistemas externos mediante conectores de origen (source) y sumidero (sink).
¿Qué interfaz actúa como coordinador central para gestionar el ciclo de vida de los conectores y sus tareas en Connect?,"La interfaz Herder gestiona el inicio, parada, pausa y reinicio de conectores y tareas, así como las actualizaciones de configuración."
¿Cómo se garantiza la persistencia de configuraciones y desplazamientos en un despliegue distribuido de Kafka Connect?,Connect utiliza temas compactos de Kafka como almacenamiento persistente a través de implementaciones como KafkaConfigBackingStore.
¿Qué política por defecto impide que los conectores de Connect sobrescriban configuraciones de cliente a nivel de worker?,La política NoneConnectorClientConfigOverridePolicy es el comportamiento predeterminado que prohíbe cualquier sobrescritura.
¿Cuál es la función del RetryWithToleranceOperator en la ejecución de tareas de Kafka Connect?,"Permite continuar el procesamiento incluso si ocurren errores en transformaciones o conversiones individuales, según niveles de tolerancia configurables."
¿Qué es una Dead Letter Queue (DLQ) en el contexto de Kafka Connect?,Es un tema de Kafka al que se redirigen los registros que no pueden ser procesados tras agotar los reintentos en un conector de sumidero.
¿Qué abstracción de Kafka Streams representa un flujo de registros de cambios (changelog) donde cada registro es una actualización de una clave?,La interfaz KTable representa este tipo de flujo de datos estructurado como una tabla primaria.
¿Cuál es la diferencia principal entre una KTable y una GlobalKTable en Kafka Streams?,"La GlobalKTable se replica completamente en todas las instancias de la aplicación, eliminando la necesidad de re-particionar datos en las uniones."
¿Qué interfaz de la API de procesador (PAPI) proporciona acceso a metadatos de flujo y permite programar puntuaciones periódicas?,ProcessorContext ofrece acceso al entorno de ejecución y permite interactuar con los almacenes de estado y programar tareas.
¿Qué funcionalidad de Kafka Streams permite a aplicaciones externas consultar directamente los almacenes de estado internos?,La API de Consultas Interactivas (Interactive Queries) permite extraer datos de los almacenes de estado locales o globales.
Cloze: La estrategia ____ controla si los resultados agregados en Streams se emiten en cada actualización o solo cuando se cierra la ventana de tiempo.,EmitStrategy
¿Qué estructura de Kafka Streams rastrea el estado de procesamiento en las particiones para garantizar la consistencia en las consultas?,La clase Position rastrea los desplazamientos procesados por un almacén de estado.
"¿Qué herramienta de línea de comandos se utiliza para gestionar configuraciones de entidades como brokers, temas y usuarios?",kafka-configs.sh invoca la clase ConfigCommand para la gestión de configuraciones dinámicas.
¿Cuál es el script base encargado de configurar el entorno de ejecución Java y el classpath para todas las herramientas de Kafka?,kafka-run-class.sh es el punto de entrada central para la ejecución de aplicaciones Java en Kafka.
¿Qué utilidad permite realizar pruebas de rendimiento midiendo la latencia de extremo a extremo de los mensajes?,kafka-e2e-latency.sh mide el tiempo de ida y vuelta de los mensajes para evaluar la capacidad de respuesta del sistema.
¿Qué herramienta se encarga de formatear directorios de almacenamiento e inicializar los metadatos para el modo KRaft?,kafka-storage.sh utiliza la clase StorageTool para preparar los directorios de registro y los metadatos del clúster.
¿Qué componente captura el estado completo del clúster de metadatos en un punto temporal específico en KRaft?,MetadataImage es el agregado inmutable que representa la totalidad de la información del clúster en un momento dado.
¿Cómo se aplican los cambios incrementales a la imagen de metadatos en el controlador de Kafka?,Los objetos MetadataDelta procesan registros ApiMessage para aplicar actualizaciones y generar una nueva MetadataImage inmutable.
¿Qué gestor del controlador se encarga de rastrear la validez de las sesiones de los brokers y sus latidos (heartbeats)?,BrokerHeartbeatManager supervisa la vivacidad de los brokers y el estado de sus sesiones dentro del clúster.
¿Qué interfaz define las políticas para decidir en qué brokers y directorios se colocarán las réplicas de una partición?,La interfaz ReplicaPlacer establece el contrato para las políticas de colocación de réplicas en el clúster.
¿Qué estrategia de colocación distribuye las réplicas priorizando la tolerancia a fallos entre diferentes racks?,StripedReplicaPlacer distribuye las réplicas de forma aleatoria y equilibrada entre racks y brokers disponibles.
Concepto: QuorumState,"Definición: Componente que centraliza la lógica de la máquina de estados de un nodo Raft, definiendo roles como Líder, Candidato o Seguidor."
"¿Qué clase almacena de forma persistente el estado de elección (época, líder y voto) de un nodo Raft?",ElectionState encapsula la información crítica del consenso que debe ser recuperada tras un reinicio del nodo.
¿Qué utilidad permite la comunicación asíncrona y no bloqueante mediante el intercambio de mensajes de protocolo Raft?,KafkaNetworkChannel gestiona el envío y la recepción de solicitudes Raft de forma asíncrona.
¿Para qué sirve el BatchMemoryPool en la implementación de Raft?,Optimiza el uso de memoria mediante la asignación y reutilización de instancias de ByteBuffer de tamaño fijo.
¿Qué componente gestiona la membresía y el reequilibrio (rebalance) de los grupos de consumidores en Kafka?,El GroupCoordinator coordina la asignación de particiones y rastrea los desplazamientos (offsets) confirmados de los grupos.
¿Qué marco de trabajo permite construir coordinadores como máquinas de estado replicadas gestionadas por particiones de temas?,"CoordinatorRuntime proporciona la infraestructura para el estado consistente, procesamiento asíncrono y reconstrucción de estado mediante reproducción de registros."
¿Cuál es el propósito del OffsetMetadataManager dentro de la coordinación de grupos?,"Gestionar exclusivamente los desplazamientos confirmados y transaccionales, incluyendo su persistencia y expiración."
"¿Qué estrategia de asignación distribuye particiones en rangos contiguos, priorizando la estabilidad de los miembros estáticos?",RangeAssignor asigna rangos contiguos de particiones a cada miembro para facilitar la co-partición.
¿Qué garantiza el proceso de limpieza de registros (log cleaning) en Kafka?,"Garantiza que el registro retenga al menos el último valor para cada clave de mensaje, compactando el espacio ocupado en disco."
¿Cuál es la función del LeaderEpochFileCache en la replicación de datos?,Mantiene un historial persistente de los mapeos entre épocas de líder y offsets iniciales para permitir truncamientos de log precisos en los seguidores.
¿Qué permite la funcionalidad de 'Tiered Storage' (almacenamiento por niveles) en Kafka?,"Permite mover segmentos de log antiguos a sistemas de almacenamiento remoto más económicos, liberando espacio en disco local."
"¿Qué componente coordina las tareas de copia, expiración y seguimiento de offsets en el almacenamiento por niveles?",El RemoteLogManager actúa como coordinador central para todas las operaciones relacionadas con el almacenamiento remoto de registros.
¿Cómo evita el sistema el agotamiento de recursos durante las operaciones de copia a almacenamiento remoto?,"Mediante el RLMQuotaManager, que aplica límites de tasa de bytes para controlar el tráfico de red hacia el almacenamiento remoto."
