"¿Cuál era la cuota de mercado de Google Cloud en el tercer trimestre de 2025, según Synergy Research Group?",Google Cloud tenía una cuota de mercado del 13%.
"En GCP, Vertex AI es la plataforma unificada para construir, desplegar y gestionar modelos de _____, incluyendo la familia Gemini.",Inteligencia Artificial (IA) y aprendizaje automático (ML)
Término: Google Kubernetes Engine (GKE),"Definición: Un servicio gestionado de GCP para desplegar, gestionar y escalar aplicaciones en contenedores utilizando Kubernetes."
¿Cuál es la principal diferencia arquitectónica entre una VPC de Google Cloud y las VNet/VPC de Azure y AWS?,"La VPC de Google Cloud es un recurso global que abarca múltiples regiones, mientras que en AWS y Azure son estrictamente regionales."
¿Qué servicio de GCP proporciona máquinas virtuales (VM) bajo un modelo de Infraestructura como Servicio (IaaS)?,Compute Engine.
"El servicio de almacenamiento de objetos seguro, duradero y escalable en GCP se conoce como _____.",Cloud Storage
¿Para qué se utiliza BigQuery en el ecosistema de Google Cloud?,Es un almacén de datos (data warehouse) serverless y totalmente gestionado que permite consultas SQL rápidas sobre grandes conjuntos de datos.
Término: Cloud Spanner,"Definición: Una base de datos relacional, distribuida globalmente y escalable horizontalmente que ofrece una consistencia sólida y alta disponibilidad."
¿Qué dos tipos de descuentos por uso comprometido (CUDs) ofrece Google Cloud?,"Ofrece CUDs basados en recursos (para vCPUs, memoria, etc.) y CUDs basados en gasto (un compromiso de gasto mínimo por hora)."
El servicio que permite a las VMs sin IP pública acceder a las APIs y servicios de Google de forma segura se llama _____.,Private Google Access (PGA)
"¿Qué herramienta de CI/CD nativa de GCP automatiza la creación, prueba y despliegue de aplicaciones?",Cloud Build.
"En el contexto de la seguridad de GCP, ¿qué gestiona Cloud Identity y qué gestiona IAM?","Cloud Identity gestiona la autenticación (quién eres), mientras que IAM gestiona la autorización (qué puedes hacer)."
Término: App Engine,Definición: Una plataforma como servicio (PaaS) totalmente gestionada para crear y desplegar aplicaciones web y backends de IoT escalables.
¿Qué tres roles primitivos existen en GCP IAM y por qué se recomienda evitarlos en entornos de producción?,"Propietario, Editor y Lector; se deben evitar porque son demasiado permisivos y no siguen el principio de mínimo privilegio."
"Para conectar una red on-premises a una VPC de Google Cloud con conexiones de fibra privadas de alta velocidad (10-100 Gbps), se utilizaría _____.",Dedicated Interconnect
"En el contexto de recuperación ante desastres de Cloud SQL, ¿qué es un ""failover"" completo?","Es un proceso que no solo promueve una réplica a primaria, sino que también recrea la arquitectura de DR completa, incluyendo una nueva instancia de standby y una réplica de lectura interregional."
"El conjunto de herramientas de observabilidad de GCP, anteriormente conocido como Stackdriver, ahora se llama la suite de _____.",Cloud Operations
¿Qué servicio de GCP se utiliza para la detección de DDoS y como Web Application Firewall (WAF)?,Cloud Armor.
"El modelo de IA de Google para generación de video de alta calidad, anunciado en Next '25, se llama _____.",Veo 2
Término: Cloud Run,"Definición: Un entorno totalmente gestionado para ejecutar contenedores sin estado (stateless) que escalan automáticamente, incluso a cero."
"En el contexto de la facturación de GCP, ¿qué herramienta permite estimar costos antes de lanzar servicios?",La Calculadora de Precios de Google Cloud.
La integración de _____ permite que los agentes de IA de SAP utilicen los modelos de lenguaje más avanzados de Google Cloud.,Gemini en el Generative AI Hub de SAP Business Technology Platform (BTP)
¿Qué es Google Agentspace?,"Es una plataforma que unifica el acceso a agentes y aplicaciones empresariales, incluyendo agentes de SAP, para agilizar la automatización de tareas."
El protocolo que permite a los agentes de IA de diferentes plataformas intercambiar información y colaborar de forma segura se llama _____.,Agent2Agent (A2A)
Término: AlloyDB,"Definición: Un servicio de base de datos totalmente gestionado y compatible con PostgreSQL, diseñado para cargas de trabajo transaccionales y analíticas de alto rendimiento."
"Las máquinas virtuales optimizadas para memoria M4 de Google Cloud ofrecen hasta un 127% más de rendimiento para cargas de trabajo SAP en comparación con generaciones anteriores, con un TCO _____ mejor.",36%
"La suite _____ de GCP es una solución de IA conversacional pre-construida para transformar el servicio al cliente en centros de contacto, web y móvil.",Customer Engagement Suite
