¿Cuál es el objetivo principal de la metodología de la App de 12 Factores?,"Abordar las complejidades de construir y mantener aplicaciones de software modernas en entornos de nube, impulsando la agilidad y escalabilidad."
"Según la App de 12 Factores, ¿cómo debe ser gestionado el código base de una aplicación?","Debe haber una única base de código rastreada en un control de versiones, que acompañe a múltiples despliegues diversificados."
El principio de _____ de la App de 12 Factores requiere declarar y aislar explícitamente las dependencias del software.,Dependencias (Dependencies)
¿Dónde debe almacenarse la configuración de una aplicación según el tercer factor de la App de 12 Factores?,"La configuración debe almacenarse en el entorno (environment), por ejemplo, como variables de entorno."
¿Cómo deben ser tratados los servicios de respaldo (backing services) como bases de datos o sistemas de mensajería según la App de 12 Factores?,"Deben ser tratados como recursos adjuntos, permitiendo cambiarlos sin modificar el código de la aplicación."
"La metodología de la App de 12 Factores exige una separación estricta entre las etapas de _____, _____ y _____.","Compilación (Build), Lanzamiento (Release) y Ejecución (Run)"
"De acuerdo con el sexto factor de la App de 12 Factores, ¿cómo debe ejecutarse la aplicación?",Como uno o más procesos sin estado (stateless) que no retienen datos entre ejecuciones.
¿Qué principio de la App de 12 Factores establece que los servicios deben exportarse a través de la vinculación a puertos (port binding)?,"El séptimo principio, Port Binding."
¿Cómo se logra la concurrencia en una App de 12 Factores para manejar una mayor carga?,Escalando la aplicación horizontalmente mediante el modelo de procesos.
¿Qué significa el principio de 'Desechabilidad' (Disposability) en la App de 12 Factores?,Significa que los procesos deben poder iniciarse rápidamente y apagarse de forma fiable para maximizar la robustez del sistema.
"Para evitar inconsistencias y errores específicos del entorno, ¿qué recomienda el principio de 'Paridad Dev/Prod'?","Mantener los entornos de desarrollo, preproducción (staging) y producción lo más similares posible."
"Según el factor 'Logs' de la App de 12 Factores, ¿cómo deben ser tratados los registros (logs)?","Como flujos de eventos (event streams), dirigiéndolos a un servicio de agregación centralizado en lugar de gestionarlos en archivos locales."
¿Qué es un SBOM (Software Bill of Materials) en el contexto de la seguridad de la cadena de suministro de software?,Es un inventario formal de los componentes y dependencias que componen una aplicación de software moderna.
¿Cuál es el objetivo principal de las herramientas FinOps?,Proporcionar visibilidad en tiempo real sobre el uso de recursos en la nube y sus costos asociados para optimizar el gasto sin sacrificar el rendimiento.
"Las herramientas FinOps autónomas, como Sedai, se diferencian de las tradicionales porque no solo ofrecen recomendaciones, sino que también _____.",actúan de forma autónoma para ajustar recursos y optimizar costos en tiempo real
Concepto: Plataforma de Ingeniería (Platform Engineering),Es un enfoque que se centra en crear plataformas internas para desarrolladores (IDPs) que simplifican el desarrollo de software proporcionando capacidades de autoservicio y automatizando operaciones de infraestructura.
Uno de los beneficios clave de las Plataformas Internas para Desarrolladores (IDPs) es la reducción de la _____ en los desarrolladores al abstraer las complejidades de la infraestructura.,carga cognitiva (cognitive load)
¿Cuál es la principal diferencia en la estrategia de despliegue entre Blue-Green y Canary?,"Blue-Green cambia todo el tráfico a un nuevo entorno de una vez, mientras que Canary lo desvía gradualmente a un pequeño subconjunto de usuarios."
"En una estrategia de despliegue Blue-Green, ¿qué representa el entorno 'azul' y qué representa el 'verde'?","El 'azul' representa la versión de producción actual y estable, mientras que el 'verde' es el nuevo entorno con la versión a liberar."
¿Qué ventaja principal ofrece el despliegue Blue-Green en términos de reversión (rollback)?,Permite una reversión casi instantánea simplemente redirigiendo el tráfico de vuelta al entorno anterior (azul).
¿Cuál es la principal desventaja del despliegue Blue-Green en términos de recursos?,"Requiere el doble de infraestructura, ya que se deben mantener dos entornos de producción idénticos simultáneamente."
"La estrategia de despliegue _____ es ideal para identificar problemas potenciales antes de que afecten a todos los usuarios, al exponer los cambios a un pequeño porcentaje de ellos.",Canary
¿Para qué tipo de aplicaciones es especialmente adecuada la estrategia Canary?,Para aplicaciones orientadas al consumidor donde los cambios en la experiencia del usuario pueden tener un gran impacto en el negocio.
"¿Qué herramienta de Kubernetes se especializa en estrategias de despliegue avanzadas como Blue-Green y Canary, extendiendo la funcionalidad de los Deployments nativos?",Argo Rollouts.
Defina GitOps.,Es un marco operativo para Kubernetes que utiliza Git como la única fuente de verdad para la infraestructura declarativa y las aplicaciones.
Herramientas como _____ y _____ son implementaciones populares del modelo GitOps para Kubernetes.,"ArgoCD, Flux"
¿Qué significa que GitOps tenga capacidades de 'auto-sanación' (self-healing)?,"El agente de GitOps detecta desviaciones (drift) entre el estado del clúster y el estado en Git, y revierte automáticamente los cambios manuales no autorizados."
"En Infraestructura como Código (IaC), ¿cuál es la principal diferencia entre Terraform y Crossplane en cuanto a su modelo operativo?","Terraform sigue un flujo de 'planificar y aplicar' que se ejecuta bajo demanda, mientras que Crossplane utiliza un modelo de reconciliación continua nativo de Kubernetes."
¿En qué almacena Terraform el estado de la infraestructura que gestiona?,"En un archivo de estado (state file), que puede ser local o remoto, y que mapea los recursos definidos con las instancias reales en la nube."
¿Cómo permite Pulumi definir la infraestructura como código de una manera diferente a Terraform?,Permite usar lenguajes de programación de propósito general (como Python o TypeScript) en lugar de un lenguaje específico de dominio (HCL).
"Crossplane extiende Kubernetes para que actúe como un plano de control universal, definiendo los recursos de infraestructura como _____.",Recursos Personalizados (Custom Resources o CRDs)
Una de las mejores prácticas para las pipelines de CI/CD en Kubernetes es escanear las imágenes de contenedor en busca de _____ antes de desplegarlas.,vulnerabilidades
¿Por qué es una mala práctica usar etiquetas de imagen mutables como ':latest' en despliegues de producción de Kubernetes?,"Porque la imagen real a la que apunta la etiqueta puede cambiar, lo que dificulta la reproducibilidad y las reversiones fiables."
Concepto: Observabilidad,"La capacidad de inferir el estado interno de un sistema a partir de sus salidas externas (telemetría), permitiendo responder preguntas sobre fallos desconocidos."
¿Cuáles son los tres pilares de la telemetría en la observabilidad?,"Métricas (Metrics), Registros (Logs) y Trazas (Traces)."
"En observabilidad, las _____ proporcionan datos numéricos sobre el rendimiento (el 'qué'), los _____ proporcionan registros de eventos detallados (el 'porqué'), y las _____ rastrean flujos de peticiones (el 'dónde').","métricas, registros, trazas"
¿Qué estándar de código abierto se ha convertido en la norma universal para instrumentar aplicaciones y recopilar telemetría de forma agnóstica al proveedor?,OpenTelemetry.
¿Cuál es la diferencia fundamental entre el balanceo de carga de Capa 4 (L4) y el de Capa 7 (L7)?,"L4 opera en la capa de transporte (TCP/UDP) basándose en IP y puerto, mientras que L7 opera en la capa de aplicación (HTTP) y puede inspeccionar el contenido."
El balanceo de carga de _____ es más rápido y consume menos CPU porque no inspecciona el contenido de los paquetes de datos.,Capa 4 (L4)
¿En qué escenarios es ideal el uso de balanceo de carga de Capa 4 (L4)?,"En escenarios de alto rendimiento donde la velocidad es crítica, como streaming de video, servidores de juegos o distribución de consultas de bases de datos."
"El balanceo de carga de Capa 7 (L7) permite tomar decisiones de enrutamiento inteligentes basadas en _____, _____ o cookies.","URLs, cabeceras HTTP"
¿Qué práctica de gestión de secretos moderna aboga por credenciales bajo demanda que expiran automáticamente?,Generación dinámica de secretos.
"Para minimizar la exposición de secretos, la práctica de 'remover a los humanos del ciclo' (remove humans from the loop) utiliza _____ para que los desarrolladores nunca vean las credenciales de producción.",inyección automatizada e intermediación de sesiones (session brokering)
¿Qué implica el patrón de 'acceso justo a tiempo' (Just-in-Time Access) en la gestión de secretos?,Proporcionar acceso a un secreto solo cuando es necesario y revocarlo automáticamente cuando ya no se requiere.
"En el contexto de Kubernetes, ¿qué son los 'Naked Pods' y por qué su uso es riesgoso en producción?","Son Pods no gestionados por un controlador (como un Deployment). Si el nodo falla, el Pod desaparece y no se reprograma automáticamente."
"Para aplicaciones sin estado que deben estar siempre en ejecución, ¿qué objeto de Kubernetes es preferible usar en lugar de Pods directamente?","Un Deployment, que gestiona un ReplicaSet para asegurar el número deseado de Pods y maneja las actualizaciones."
"¿Qué objeto de Kubernetes es esencial para aplicaciones que requieren identificadores de red estables y almacenamiento persistente, como las bases de datos?",StatefulSet.
"Las _____ en Kubernetes proporcionan una forma de dividir los recursos del clúster entre múltiples usuarios o equipos, actuando como clústeres virtuales.",Namespaces (espacios de nombres)
¿Para qué se utilizan las Políticas de Red (Network Policies) en Kubernetes?,"Para controlar el flujo de tráfico entre grupos de pods y otras terminales de red, mejorando la seguridad al restringir la comunicación."
"La herramienta de código abierto _____ permite a los equipos de DevOps gestionar despliegues de Kubernetes, mientras que la herramienta _____ gestiona la configuración de la infraestructura subyacente.","ArgoCD, Terraform"
¿Qué es un Servicio 'headless' en Kubernetes y para qué se utiliza?,"Es un servicio con `clusterIP: None`. En lugar de balancear la carga, devuelve las IPs de todos los pods individuales, útil para aplicaciones que gestionan sus propias conexiones."
¿Qué componente del Plano de Control de Kubernetes es responsable de asignar los pods a los nodos basándose en la disponibilidad de recursos?,El Scheduler (kube-scheduler).
"El _____ actúa como el frontend del plano de control de Kubernetes, exponiendo la API de Kubernetes para gestionar el clúster.",API Server (kube-apiserver)
¿Cuál es la función del Controller Manager (kube-controller-manager) en Kubernetes?,Ejecuta bucles de control que monitorean continuamente el estado del clúster y realizan ajustes para mantener el estado deseado.
La base de datos clave-valor distribuida y altamente disponible que Kubernetes utiliza para almacenar todos los datos del clúster se llama _____.,etcd
"En Kubernetes, el _____ escala automáticamente el número de pods en un deployment basándose en métricas como la utilización de CPU.",Horizontal Pod Autoscaler (HPA)
¿Qué es la Inyección de Sidecar (Sidecar Injection) en Kubernetes?,"Es un patrón donde se inyecta un contenedor adicional (sidecar) en un Pod para extender o mejorar la funcionalidad del contenedor principal, como para logging o monitoreo."
La práctica de CI/CD 'pull-based' (basada en extracción) utiliza un agente dentro del clúster de Kubernetes que _____ cambios desde el repositorio de control de versiones.,extrae (pulls)
¿Qué es la 'deriva de configuración' (configuration drift) en el contexto de GitOps?,Es la discrepancia entre el estado real de la infraestructura y el estado deseado definido en el repositorio de Git.
"El enfoque 'Augmented FinOps' de CloudBolt combina IA, automatización de ciclo completo y despliegue multi-nube para un análisis de costos de TI completo, incluyendo _____.",Kubernetes
¿Qué significa VEX (Vulnerability Exploitability eXchange) y cómo ayuda a reducir la fatiga de alertas?,"Es un formato que indica si una vulnerabilidad conocida en un componente de software es realmente explotable en un producto específico, permitiendo filtrar falsos positivos."
El framework _____ se centra en la integridad de la construcción y procedencia del software desde la perspectiva del productor.,SLSA (Supply-chain Levels for Software Artifacts)
¿Qué framework complementa a SLSA centrándose en el consumo seguro de dependencias de código abierto por parte del consumidor?,S2C2F (Secure Supply Chain Consumption Framework)
Una de las mejores prácticas de configuración de Kubernetes es escribir los manifiestos en _____ en lugar de JSON por su legibilidad para los humanos.,YAML
Las etiquetas (labels) en Kubernetes son pares clave/valor que permiten organizar y seleccionar recursos. ¿Cómo se puede usar `kubectl` para eliminar temporalmente una etiqueta de un pod para depuración?,Usando el comando `kubectl label pod <nombre-pod> <etiqueta>-`.
El objetivo de la metodología de la App de 12 Factores es crear aplicaciones _____ que sean adecuadas para el despliegue en entornos distribuidos y críticos.,"escalables, mantenibles y resilientes"
"¿Qué herramienta de FinOps está diseñada para optimizar los costos de contenedores de Kubernetes detallando los costos por clúster, namespace o pod?",Datadog.
La herramienta Xosphere se especializa en la optimización de costos en AWS reemplazando automáticamente instancias bajo demanda por _____ cuando están disponibles a un precio razonable.,Instancias Spot de AWS
"CloudZero se describe como una herramienta de observabilidad de costos que permite desglosar los costos en métricas como costo por _____, costo por _____ o costo por _____.","despliegue, característica de producto, cliente"
"En el contexto de la madurez de FinOps, se compara el proceso con el de un bebé que primero gatea, luego camina y finalmente corre. ¿Qué implica esto para una organización?",Que la adopción de FinOps es un proceso gradual y está bien estar en diferentes etapas de madurez en diferentes áreas.
"Argo Rollouts puede realizar despliegues canary básicos sin necesidad de una _____ para escenarios simples, lo que simplifica la configuración inicial.",malla de servicios (service mesh)
"Un beneficio clave de las Plataformas Internas para Desarrolladores (IDPs) es que permiten a los desarrolladores auto-servirse de recursos a través de interfaces estandarizadas, lo que se conoce como _____.",caminos dorados (golden paths)
¿Qué desafío complejo de despliegue se simplifica a menudo con el despliegue canary al permitir cambios de esquema incrementales?,Migraciones de bases de datos.
"Una aplicación de 12 factores debe ser autocon-tenida y no depender de la inyección de un servidor web en tiempo de ejecución. En su lugar, debe vincularse a un puerto y _____.",escuchar las solicitudes entrantes
"Según las prácticas recomendadas de CI/CD para Kubernetes, el uso de etiquetas de imagen inmutables, como un SHA de commit, hace que los despliegues sean _____.",reproducibles
"En la gestión de secretos, ¿cuál es el propósito de los 'procedimientos de emergencia' (breakglass procedures)?","Configurar un acceso de emergencia que active alertas inmediatas, requiera autenticación multifactor y que las credenciales expiren automáticamente."
Las regulaciones como la Orden Ejecutiva 14028 de EE.UU. y el _____ de la UE han impulsado la adopción de SBOMs a nivel mundial.,Acta de Ciberresiliencia (Cyber Resilience Act - CRA)
