¿Cuál es el valor por defecto de la propiedad `spring.jpa.hibernate.ddl-auto` para una base de datos embebida en Spring Boot?,"El valor por defecto es `create-drop`, lo que significa que el esquema se crea al inicio y se elimina al cierre."
¿Cuál es el valor por defecto de la propiedad `spring.jpa.hibernate.ddl-auto` para una base de datos no embebida en Spring Boot?,"El valor por defecto es `none`, lo que significa que no se realizan cambios automáticos en el esquema."
¿Cómo detecta Spring Boot si una base de datos es embebida para establecer el valor por defecto de `ddl-auto`?,"Lo detecta observando el tipo de `Connection`: `hsqldb`, `h2` y `derby` se consideran embebidas."
"Para ejecutar automáticamente migraciones de base de datos con Liquibase al iniciar una aplicación Spring Boot, ¿qué dependencia se debe agregar al classpath?",Se debe agregar la dependencia `spring-boot-starter-liquibase`.
"En el patrón de caché ""Cache-Aside"" (Lazy Loading), ¿qué componente es responsable de gestionar el caché?","La aplicación es responsable de verificar el caché primero, y si falla, consultar la base de datos y actualizar el caché."
"Una de las desventajas del patrón de caché ""Cache-Aside"" es que las solicitudes iniciales sufren una latencia más alta. ¿Por qué ocurre esto?","Ocurre debido al overhead de un fallo de caché (cache miss), que requiere una consulta a la base de datos."
"En el patrón de caché _____, los datos se escriben simultáneamente en el caché y en la base de datos.",Write-Through
"¿Cuál es la principal desventaja del patrón de caché ""Write-Through""?",Aumenta la latencia de escritura porque deben completarse dos operaciones de escritura (caché y BD) antes de la confirmación.
"El patrón de caché que ofrece el mayor rendimiento de escritura, ideal para cargas de trabajo pesadas, es _____.",Write-Back (Write-Behind)
"¿Cuál es el principal riesgo asociado con el patrón de caché ""Write-Back"" (Write-Behind)?",El riesgo de pérdida de datos si el caché falla antes de que la actualización se haya persistido en la base de datos.
"¿Qué patrón arquitectónico se adopta para desacoplar la lógica de escritura intensiva de las interfaces de lectura intensiva, permitiendo una alta concurrencia?",Se adoptan los patrones CQRS (Command Query Responsibility Segregation) y Event Sourcing.
¿Qué técnica de sistemas distribuidos asigna objetos de datos y nodos a una posición en una estructura de anillo virtual para minimizar el remapeo de claves cuando cambia el número de nodos?,El hashing consistente (Consistent Hashing).
"En Hibernate, ¿qué anotación se utiliza para marcar un atributo que debe ser poblado con la marca de tiempo actual de la JVM solo durante la inserción de la entidad?",La anotación `@CreationTimestamp`.
Hibernate soporta cuatro estrategias de herencia para entidades. Nombra dos de ellas.,"Single table, Joined table, Table per class, y MappedSuperclass."
"En la estrategia de herencia `SINGLE_TABLE` de Hibernate, ¿qué se utiliza para diferenciar entre las distintas subclases en la única tabla?",Se utiliza una columna discriminadora.
La estrategia de herencia de Hibernate donde la herencia es visible solo en el modelo de dominio y no se refleja en el esquema de la base de datos se implementa con la anotación _____.,`@MappedSuperclass`
¿Cuál es la principal desventaja de rendimiento de la estrategia de herencia `TABLE_PER_CLASS` en consultas polimórficas?,"Requiere ejecutar una consulta `UNION` sobre todas las tablas de las subclases, lo cual puede ser ineficiente."
"En una asociación bidireccional `@OneToMany`, ¿qué atributo se utiliza en el lado ""uno"" para indicar que el otro lado es el propietario de la relación?",El atributo `mappedBy`.
"Para asegurar que al eliminar una entidad padre también se eliminen sus entidades hijas huérfanas en una colección, ¿qué atributo se debe configurar en la anotación `@OneToMany`?",Se debe configurar `orphanRemoval = true`.
"En JPA y Hibernate, ¿qué es el bloqueo optimista?","Es una estrategia de concurrencia que asume que los conflictos son raros y verifica si ha habido modificaciones por otra transacción antes de confirmar, usualmente mediante una columna de versión."
¿Qué anotación se utiliza en un atributo de entidad para implementar el bloqueo optimista basado en versión en JPA?,La anotación `@Version`.
¿Qué es el bloqueo pesimista en el contexto de bases de datos?,"Es una estrategia donde se bloquea un recurso de datos (como una fila) cuando se lee, impidiendo que otras transacciones lo modifiquen hasta que la transacción actual lo libere."
¿Para qué se utiliza la estrategia de generación de identificadores `SEQUENCE` en Hibernate?,Indica que se debe usar una secuencia de la base de datos para obtener los valores de la clave primaria.
La estrategia de generación de identificadores `IDENTITY` tiene una desventaja importante en Hibernate. ¿Cuál es?,Deshabilita el procesamiento por lotes (batching) de JDBC para las sentencias `INSERT`.
"En HQL/JPQL, ¿qué cláusula se utiliza para cargar de forma anticipada (eagerly) una asociación junto con la entidad propietaria en una sola consulta?",La cláusula `JOIN FETCH`.
"El problema de rendimiento conocido como ""N+1 query issue"" ocurre comúnmente con las asociaciones de carga _____.",LAZY (perezosa)
