¿Qué proveedor de la nube se destaca por tener la gama más amplia de servicios y el mayor alcance global?,Amazon Web Services (AWS).
¿En qué área sobresale Microsoft Azure en comparación con AWS y GCP?,"En la integración empresarial y las configuraciones de nube híbrida, especialmente para ecosistemas de Microsoft."
Google Cloud Platform (GCP) es reconocido como líder en qué campos específicos?,"Análisis de datos, aprendizaje automático (ML) e inteligencia artificial (AI)."
"En términos de rendimiento, ¿qué proveedor de la nube ofrece el rendimiento más consistente entre regiones debido a su extensa infraestructura global?",AWS.
¿Para qué tipo de cargas de trabajo GCP a menudo ofrece un rendimiento superior?,Para cargas de trabajo de análisis de datos.
El rendimiento de Azure es particularmente fuerte para _____.,aplicaciones y servicios centrados en Microsoft
"Entre AWS, Azure y GCP, ¿cuál ofrece los modelos de precios más complejos pero potencialmente más rentables?","AWS, con opciones como instancias reservadas, precios spot y descuentos por compromiso."
¿Qué proveedor de la nube es a menudo la opción más barata para clientes empresariales que ya utilizan servicios de Microsoft?,Microsoft Azure.
"Además de las tarifas de servicio, ¿qué costos ocultos deben considerarse al estimar los gastos de la nube?","Costos de transferencia de datos (egreso), clases de almacenamiento premium y servicios de soporte."
"Al evaluar el costo total de propiedad de la nube, ¿qué costos relacionados con el personal deben tenerse en cuenta?",El costo de capacitar al personal y potencialmente contratar personal especializado en la nube.
Una de las principales desventajas de AWS es que puede abrumar a los recién llegados con su gran cantidad de _____.,servicios y opciones
Una ventaja clave de Azure es su fácil integración y migración para los servicios existentes de _____.,Microsoft
Una debilidad de GCP en comparación con AWS y Azure es su catálogo de servicios más _____ y su limitado soporte para casos de uso empresariales tradicionales.,limitado
Término: Apache Spark,"Definición: Un motor de análisis unificado para el procesamiento de datos a gran escala, originalmente diseñado para análisis por lotes de alto rendimiento."
Término: Apache Flink,Definición: Un motor de procesamiento distribuido que prioriza el flujo (stream-first) diseñado para manejar flujos de datos continuos e ilimitados con baja latencia.
¿Cuál es la diferencia fundamental en el modelo de procesamiento entre Spark y Flink?,"Spark utiliza un modelo de micro-lotes para el streaming, mientras que Flink implementa un verdadero procesamiento de flujo evento por evento."
"¿Qué framework, Spark o Flink, generalmente demuestra una latencia más baja en aplicaciones de streaming?","Flink, debido a su procesamiento evento por evento, a menudo logra latencias de milisegundos."
¿Qué framework fue diseñado originalmente para el procesamiento por lotes y a menudo tiene una ventaja en esa área?,Apache Spark.
¿Cómo trata Flink el procesamiento por lotes?,"Lo trata como un caso especial del procesamiento de flujos, donde el flujo es limitado."
"En cuanto a la tolerancia a fallos, Spark utiliza un enfoque basado en _____ para reconstruir datos perdidos.",información de linaje (lineage)
"Flink utiliza un mecanismo de _____ distribuido para la tolerancia a fallos, lo que permite una rápida recuperación desde puntos de control periódicos.",instantáneas (snapshotting)
"¿Qué framework ofrece capacidades de ventanas (windowing) más avanzadas, como ventanas de tiempo de evento y de sesión?",Apache Flink.
¿Para qué tipo de caso de uso se recomendaría elegir Apache Flink?,"Procesamiento de flujos en tiempo real con latencia muy baja, como detección de fraudes o procesamiento complejo de eventos."
¿En qué escenarios es Apache Spark a menudo la mejor opción?,"Procesamiento por lotes de alto rendimiento, ETL y cuando se necesita una plataforma unificada para SQL, machine learning y grafos."
La característica de Ejecución Adaptativa de Consultas (AQE) que optimiza los planes de consulta en tiempo de ejecución es una capacidad de _____.,Apache Spark
¿Cuál es la principal diferencia arquitectónica entre Kafka y RabbitMQ?,"Kafka es un registro de confirmaciones distribuido (distributed commit log) para streaming de eventos, mientras que RabbitMQ es un agente de mensajes (message broker) tradicional."
¿Qué sistema de mensajería utiliza un modelo 'pull' donde los consumidores extraen activamente los mensajes?,Apache Kafka.
RabbitMQ utiliza un modelo '_____' donde el agente entrega mensajes a los consumidores.,push
"Si el objetivo principal es un historial duradero y la capacidad de reproducir eventos a gran escala, ¿qué tecnología es más adecuada?","Apache Kafka, debido a su retención de mensajes en disco y el seguimiento de offsets."
"Para enrutamiento complejo, colas de tareas y mensajería de baja latencia, ¿qué tecnología es la opción preferida?",RabbitMQ.
"En términos de rendimiento, ¿cuál de los dos, Kafka o RabbitMQ, generalmente ofrece un mayor rendimiento (throughput)?","Kafka, que puede manejar miles de millones de mensajes por segundo."
El orden de los mensajes en Kafka está garantizado estrictamente dentro de una _____.,partición
¿Qué es OLTP?,"Procesamiento de Transacciones en Línea (Online Transaction Processing), optimizado para manejar un alto volumen de operaciones transaccionales simples en tiempo real."
¿Qué es OLAP?,"Procesamiento Analítico en Línea (Online Analytical Processing), optimizado para consultar y analizar grandes volúmenes de datos históricos."
"Los sistemas OLTP están optimizados para operaciones frecuentes de _____, mientras que los sistemas OLAP son de _____ intensivo.","escritura (insert, update, delete) / lectura"
¿Qué tipo de esquema de base de datos se usa típicamente en sistemas OLTP para garantizar la integridad de los datos?,Esquemas normalizados.
¿Qué tipo de esquema de base de datos se utiliza en sistemas OLAP para acelerar las consultas de lectura?,"Esquemas desnormalizados, como el esquema de estrella o copo de nieve."
Procesar pagos con tarjeta de crédito o retiros en cajeros automáticos son ejemplos de casos de uso para sistemas _____.,OLTP
Generar informes de ventas trimestrales o analizar tendencias de mercado son casos de uso típicos para sistemas _____.,OLAP
